rn,SQLDATE,MonthYear,EventCode,SOURCEURL,IsRootEvent,Actor1Name,Actor1CountryCode,Actor2Name,Actor2CountryCode,NumMentions,NumSources,NumArticles
7938,20160617,201606,020,http://www.prensa.com/blogoterapia/panama-gripe-influenza-ayer-hoy_7_4507869169.html,1,,,STUDENT,,10,1,10
7939,20160614,201606,020,http://www.sertv.gob.pa/noticias-nacional-fm/item/35663-gobierno-panameno-avanza-con-la-vacunacion-contra-la-influenza,1,GOVERNMENT,,WORLD HEALTH ORGANIZATION,,10,1,10
7940,20160609,201606,020,http://www.siete24.mx/epidemia-influenza-amenaza-panama/,1,MINIST OF HEALTH,,,,10,1,10
7941,20160602,201606,020,http://www.sylhettimes.com/2016/06/02/h5n1-virus-resurfaces-in-cameroon-3/,0,CAMEROON,CMR,GOVERNMENT,,1,1,1
7942,20160602,201606,020,http://www.sylhettimes.com/2016/06/02/h5n1-virus-resurfaces-in-cameroon-3/,0,DOCTOR,,GOVERNMENT,,4,1,4
7943,20160619,201606,022,http://www.tvn-2.com/nacionales/cultura-vacunacion-influenza-AH1N1-ministerio-salud_0_4509299048.html,1,PANAMA,PAN,,,4,1,4
7944,20160613,201606,022,https://lifesciencedaily.com/featured/18326-seqirus-donates-20000-influenza-vaccines-fiji/,1,FIJIAN,FJI,,,6,1,6
7945,20160613,201606,022,https://lifesciencedaily.com/featured/18326-seqirus-donates-20000-influenza-vaccines-fiji/,1,FIJIAN,FJI,FIJI,FJI,2,1,2
7946,20160605,201606,0241,http://www.loccidentale.it/articoli/141789/comunali-napoli-comitato-lettieri-assessori-de-magistris-cercano-di-influenzare-il,1,NAPLES,ITA,,,10,1,10
7947,20160616,201606,0253,http://www.elpaisonline.com/index.php/2013-01-15-14-16-26/nacional/item/219110-reportan-409-casos-de-influenza-a-h1n1,1,,,POPULATION,,10,1,10
7948,20160616,201606,0253,http://www.fmbolivia.com.bo/./noticia189756-salud-reporta-409-casos-de-influenza-ah1n1-en-el-pais-y-llama-a-la-poblacion-vulnerable-a-vacunarse.html,1,,,POPULATION,,10,1,10
7949,20160606,201606,026,http://www.prensa.com/sociedad/Salud-personas-hospitalizadas-influenza_0_4500300065.html,1,HOSPITAL,,,,10,1,10
7950,20160606,201606,026,http://www.sertv.gob.pa/noticias-nacional-fm/item/35527-hasta-hoy-6-de-junio-197-personas-hospitalizadas-por-influenza,1,HOSPITAL,,,,10,1,10
7951,20160617,201606,026,http://www.tvn-2.com/nacionales/Gremios-magisteriales-solicitan-suspendan-influenza-AH1N1_0_4507799273.html,1,MINIST OF EDUCATION,,,,10,1,10
7952,20160622,201606,030,http://www.tvn-2.com/nacionales/virus-influenza-AH1N1-Ministerio-Educacion_0_4512298729.html,1,STUDENTS AND TEACHER,,MINIST OF HEALTH,,10,1,10
7953,20160618,201606,036,http://www.ellitoral.com.ar/419902/Se-mantiene-el-nivel-de-alerta-con-109--pacientes-con-influenza-A-y-12-con-H1N1,0,MINIST OF HEALTH,,BUENOS AIRES,ARG,10,1,10
7954,20160616,201606,036,http://www.elvenezolano.com.pa/index.php/actualidad/panama/item/17155-miles-de-panamenos-buscan-vacuna-contra-influenza-y-escuelas-suspenden-clases,0,POPULATION,,,,10,1,10
7955,20160606,201606,036,http://www.monumental.co.cr/noticia/solo-uno-de-cuatro-enfermos-del-corazon-ya-se-vacuno-contra-la-influenza,1,COSTA RICA,CRI,,,8,1,8
7956,20160620,201606,036,http://www.newsroompanama.com/news/panama/night-lines-influenza-vaccines,1,JUAN CARLOS VARELA,PAN,,,5,1,5
7957,20160617,201606,036,http://www.panamaamerica.com.pa/nacion/anuncian-vacunacion-masiva-contra-influenza-este-fin-de-semana-1030674,1,NURSE,,,,10,1,10
7958,20160617,201606,036,http://www.panamaamerica.com.pa/nacion/anuncian-vacunacion-masiva-contra-influenza-este-fin-de-semana-1030674,1,,,NURSE,,10,1,10
7959,20160617,201606,036,http://www.panamaamerica.com.pa/nacion/anuncian-vacunacion-masiva-contra-influenza-este-fin-de-semana-1030674,1,ADMINISTRATION,,,,10,1,10
7960,20160615,201606,036,http://www.sertv.gob.pa/noticias-nacional-fm/item/35689-comision-de-salud-anuncia-llegada-de-300-mil-vacunas-contra-la-influenza,1,,,PANAMANIAN,PAN,10,1,10
7961,20160607,201606,040,http://eju.tv/2016/06/santa-cruz-movilizan-brigadas-vacunacion-la-influenza-la-ciudad/,1,AUTHORITIES,,POPULATION,,10,1,10
7962,20160602,201606,040,http://laestrella.com.pa/panama/nacional/alerta-epidemiologica-influenza/23943579,1,,,HOSPITAL,,10,1,10
7963,20160602,201606,040,http://laestrella.com.pa/panama/nacional/alerta-epidemiologica-influenza/23943579,1,HOSPITAL,,,,10,1,10
7964,20160617,201606,040,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,PRESIDENT,,,,10,1,10
7965,20160617,201606,040,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,,,PRESIDENT,,10,1,10
7966,20160603,201606,040,http://www.panamaon.com/noticias/salud/8521-panama-confirma-35-casos-de-influenza-ah1n1.html,0,WORLD HEALTH ORGANIZATION,,,,10,1,10
7967,20160603,201606,040,http://www.panamaon.com/noticias/salud/8521-panama-confirma-35-casos-de-influenza-ah1n1.html,0,,,WORLD HEALTH ORGANIZATION,,10,1,10
7968,20160622,201606,040,http://www.panamaon.com/noticias/salud/9693-estudiantes-de-ispol-veraguas-son-vacunados-contra-el-virus-de-la-influenza.html,1,STUDENT,,POLICE,,2,1,2
7969,20160622,201606,040,http://www.panamaon.com/noticias/salud/9693-estudiantes-de-ispol-veraguas-son-vacunados-contra-el-virus-de-la-influenza.html,1,POLICE,,STUDENT,,2,1,2
7970,20160621,201606,040,http://www.tvn-2.com/nacionales/educacion/Padres-familia-Meduca-Minsa-AH1N1-influenza_0_4510798935.html,0,MINIST OF EDUCATION,,,,10,1,10
7971,20160607,201606,040,http://www.tvn-2.com/nacionales/virus-influenza-AH1N1-Minsa-vacunas_0_4501049858.html,1,WORLD HEALTH ORGANIZATION,,,,10,1,10
7972,20160607,201606,040,http://www.tvn-2.com/nacionales/virus-influenza-AH1N1-Minsa-vacunas_0_4501049858.html,1,,,WORLD HEALTH ORGANIZATION,,10,1,10
7973,20160618,201606,042,http://www.einnews.com/pr_news/331429979/united-states-capacity-production-sales-and-revenue-of-avian-influenza-vaccines-industry-2016,1,BUSINESS,,WEBSITE,,5,1,5
7974,20160614,201606,042,http://www.eldeber.com.bo/santacruz/cuarta-muerte-influenza-dispara-alerta.html,1,,,POPULATION,,10,1,10
7975,20160628,201606,042,http://www.ellitoral.com.ar/420295/Ministro-de-Salud-Estamos-en-alerta-este-ano-la-influenza-A-tiene-mas-virulencia,0,MINIST OF HEALTH,,BUENOS AIRES,ARG,10,1,10
7976,20160614,201606,042,http://www.eunews.it/2016/06/14/com-arriva-da-roma-bruxelles-per-influenzare-le-policies/61385,1,ITALY,ITA,BELGIUM,BEL,2,1,2
7977,20160614,201606,042,http://www.eunews.it/2016/06/14/com-arriva-da-roma-bruxelles-per-influenzare-le-policies/61385,1,ROME,ITA,BRUSSELS,BEL,8,1,8
7978,20160614,201606,042,http://www.eunews.it/2016/06/14/com-arriva-da-roma-bruxelles-per-influenzare-le-policies/61385,1,ROME,ITA,BRUSSELS,BEL,10,1,10
7979,20160624,201606,042,http://www.fmbolivia.com.bo/./noticia190354-declaran-alerta-roja-en-santa-cruz-por-incidencia-de-casos-de-influenza.html,1,MONASTERY,,HOSPITAL,,10,1,10
7980,20160617,201606,042,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,CONGRESS,,GOVERNMENT,,3,1,3
7981,20160617,201606,042,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,CONGRESS,,GOVERNMENT,,2,1,2
7982,20160607,201606,042,http://www.medindia.net/news/hong-kong-bans-live-poultry-sale-due-to-avian-influenza-virus-160560-1.htm,1,,,SPOKESMAN,,2,1,2
7983,20160614,201606,042,http://www.monumental.co.cr/noticia/salud-y-ccss-urgen-grupos-de-riesgo-vacunarse-contra-la-influenza,1,,,BUSINESS,,10,1,10
7984,20160625,201606,042,http://www.newsroompanama.com/news/panama/flu-deaths-reach-32-h1n1-influenza-virus-claimed-another-two-lives-bringing-total-fatalities-31-fueling-massive-vaccination-program-cause-additional-case,1,MINIST OF EDUCATION,,SCHOOL,,10,1,10
7985,20160610,201606,042,http://www.paginasiete.bo/sociedad/2016/6/10/sedes-confirma-tres-muertes-influenza-ah1n1-99194.html,1,LA PAZ,BOL,,,10,1,10
7986,20160622,201606,042,http://www.prensa.com/sociedad/Comision-Salud-muertes-influenza-pais_0_4512298864.html,1,VENEZUELAN,VEN,WASHINGTON,USA,8,1,8
7987,20160624,201606,042,http://www.zz7.it/torino-appendino-ricoverata-al-mauriziano-influenza-tosse-neo-sindaco-dovra-riposarsi/,1,TURIN,ITA,MAURITIUS,MUS,2,1,2
7988,20160624,201606,042,http://www.zz7.it/torino-appendino-ricoverata-al-mauriziano-influenza-tosse-neo-sindaco-dovra-riposarsi/,1,TURIN,ITA,MAURITIAN,MUS,6,1,6
7989,20160618,201606,043,http://www.einnews.com/pr_news/331429979/united-states-capacity-production-sales-and-revenue-of-avian-influenza-vaccines-industry-2016,1,WEBSITE,,BUSINESS,,5,1,5
7990,20160614,201606,043,http://www.eldeber.com.bo/santacruz/cuarta-muerte-influenza-dispara-alerta.html,1,POPULATION,,,,10,1,10
7991,20160628,201606,043,http://www.ellitoral.com.ar/420295/Ministro-de-Salud-Estamos-en-alerta-este-ano-la-influenza-A-tiene-mas-virulencia,0,BUENOS AIRES,ARG,MINIST OF HEALTH,,10,1,10
7992,20160614,201606,043,http://www.eunews.it/2016/06/14/com-arriva-da-roma-bruxelles-per-influenzare-le-policies/61385,1,BRUSSELS,BEL,ROME,ITA,16,1,8
7993,20160614,201606,043,http://www.eunews.it/2016/06/14/com-arriva-da-roma-bruxelles-per-influenzare-le-policies/61385,1,BELGIUM,BEL,ITALY,ITA,4,1,2
7994,20160624,201606,043,http://www.fmbolivia.com.bo/./noticia190354-declaran-alerta-roja-en-santa-cruz-por-incidencia-de-casos-de-influenza.html,1,HOSPITAL,,MONASTERY,,10,1,10
7995,20160617,201606,043,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,GOVERNMENT,,CONGRESS,,3,1,3
7996,20160617,201606,043,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,GOVERNMENT,,CONGRESS,,2,1,2
7997,20160607,201606,043,http://www.medindia.net/news/hong-kong-bans-live-poultry-sale-due-to-avian-influenza-virus-160560-1.htm,1,SPOKESMAN,,,,2,1,2
7998,20160614,201606,043,http://www.monumental.co.cr/noticia/salud-y-ccss-urgen-grupos-de-riesgo-vacunarse-contra-la-influenza,1,BUSINESS,,,,10,1,10
7999,20160625,201606,043,http://www.newsroompanama.com/news/panama/flu-deaths-reach-32-h1n1-influenza-virus-claimed-another-two-lives-bringing-total-fatalities-31-fueling-massive-vaccination-program-cause-additional-case,1,SCHOOL,,MINIST OF EDUCATION,,10,1,10
8000,20160610,201606,043,http://www.paginasiete.bo/sociedad/2016/6/10/sedes-confirma-tres-muertes-influenza-ah1n1-99194.html,1,,,LA PAZ,BOL,10,1,10
8001,20160624,201606,043,http://www.zz7.it/torino-appendino-ricoverata-al-mauriziano-influenza-tosse-neo-sindaco-dovra-riposarsi/,1,MAURITIUS,MUS,TURIN,ITA,2,1,2
8002,20160624,201606,043,http://www.zz7.it/torino-appendino-ricoverata-al-mauriziano-influenza-tosse-neo-sindaco-dovra-riposarsi/,1,MAURITIAN,MUS,TURIN,ITA,6,1,6
8003,20160605,201606,046,http://capegazette.villagesoup.com/p/mammals-capable-of-transmitting-avian-influenza-to-poultry/1531304,1,,,CARRIER,,5,1,5
8004,20160606,201606,046,http://capegazette.villagesoup.com/p/mammals-capable-of-transmitting-avian-influenza-to-poultry/1531304?cid=1888196,1,,,CARRIER,,5,1,5
8005,20160624,201606,046,http://www.agenzianova.com/a/576d5366802ab1.45326288/1375864/2016-06-24/russia-putin-mosca-non-ha-mai-provato-a-influenzare-referendum-brexit,1,VLADIMIR,RUS,RUSSIAN,RUS,10,1,10
8006,20160601,201606,046,http://www.delaware1059.com/story/24764-scientists-mammals-can-transmit-avian-influenza,1,,,CARRIER,,5,1,5
8007,20160609,201606,050,http://www.milannews.it/primo-piano/trattativa-per-la-cessione-non-influenzata-dal-ricovero-di-berlusconi-il-negoziato-non-richiede-intervento-diretto-del-presidente-213359,1,CHINA,CHN,,,2,1,2
8008,20160609,201606,050,http://www.milannews.it/primo-piano/trattativa-per-la-cessione-non-influenzata-dal-ricovero-di-berlusconi-il-negoziato-non-richiede-intervento-diretto-del-presidente-213359,1,,,CHINESE,CHN,8,1,8
8009,20160609,201606,050,http://www.milannews.it/primo-piano/trattativa-per-la-cessione-non-influenzata-dal-ricovero-di-berlusconi-il-negoziato-non-richiede-intervento-diretto-del-presidente-213359,1,CHINESE,CHN,CHINA,CHN,2,1,2
8010,20160609,201606,050,http://www.milannews.it/primo-piano/trattativa-per-la-cessione-non-influenzata-dal-ricovero-di-berlusconi-il-negoziato-non-richiede-intervento-diretto-del-presidente-213359,1,CHINA,CHN,CHINESE,CHN,2,1,2
8011,20160609,201606,050,http://www.milannews.it/primo-piano/trattativa-per-la-cessione-non-influenzata-dal-ricovero-di-berlusconi-il-negoziato-non-richiede-intervento-diretto-del-presidente-213359,1,CHINESE,CHN,,,6,1,6
8012,20160622,201606,050,http://www.panamaon.com/noticias/salud/9692-policia-nacional-realiza-jornada-de-vacunacion-contra-la-influenza.html,1,NATIONAL POLICE,,MINIST OF HEALTH,,10,1,10
8013,20160601,201606,051,http://news.gov.dm/index.php/news/3680-dominica-participates-in-eu-funded-avian-influenza-simulation,0,HEALTH DEPARTMENT,,,,10,1,10
8014,20160618,201606,051,http://www.elvenezolano.com.pa/index.php/actualidad/panama/item/17191-minsa-da-a-conocer-los-puntos-de-vacunacion-contra-la-influenza,0,SCHOOL,,POPULATION,,10,1,10
8015,20160617,201606,051,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,GERMANY,DEU,UNITED STATES,USA,2,1,2
8016,20160619,201606,051,http://www.myleaderpaper.com/news/icymi-cemetery-group-seeks-information-for-influenza-memorial/article_99684e64-332b-11e6-bc2d-7b0b4a339fc0.html,0,UNITED STATES,USA,,,2,1,2
8017,20160628,201606,051,http://www.panamaon.com/noticias/salud/10010-el-gobierno-de-taiwan-entrega-donacion-de-medicamento-a-panama-para-combatir-el-virus-de-la-influenza.html,1,DOCTOR,,,,10,1,10
8018,20160611,201606,051,http://www.prensa.com/sociedad/Gobierno-Panama-millones-vacunas-influenza_0_4504049663.html,1,ARGENTINA,ARG,CHILE,CHL,2,1,2
8019,20160616,201606,060,http://www.wradio.com.co/noticias/internacional/miles-de-panamenos-buscan-vacuna-contra-influenza-y-escuelas-suspenden-clases/20160615/nota/3162052.aspx,1,DEPUTY,,,,10,1,10
8020,20160615,201606,060,"https://noticias.terra.com.ar/mundo/latinoamerica/miles-de-panamenos-buscan-vacuna-contra-influenza-y-escuelas-suspenden-clases,d8eaa48fdd2acc76d84494473ff79e3fdi5i5bzc.html",1,DEPUTY,,,,50,5,50
8021,20160603,201606,061,http://outbreaknewstoday.com/beijing-health-officials-report-human-h7n9-avian-influenza-case-53858/,1,CANADA,CAN,CHINA,CHN,5,1,5
8022,20160617,201606,061,http://www.limesonline.com/la-svezia-e-la-sua-sfera-dinfluenza/92483,1,LITHUANIA,LTU,,,2,1,2
8023,20160617,201606,061,http://www.limesonline.com/la-svezia-e-la-sua-sfera-dinfluenza/92483,1,LITHUANIAN,LTU,,,2,1,2
8024,20160617,201606,061,http://www.limesonline.com/la-svezia-e-la-sua-sfera-dinfluenza/92483,1,SWEDEN,SWE,LITHUANIAN,LTU,2,1,2
8025,20160617,201606,061,http://www.limesonline.com/la-svezia-e-la-sua-sfera-dinfluenza/92483,1,SWEDEN,SWE,LITHUANIA,LTU,4,1,4
8026,20160627,201606,070,http://laestrella.com.pa/panama/nacional/republica-taiwan-dono-medicamentos-contra-influenza/23947891,1,GOVERNMENT,,MINIST OF HEALTH,,10,1,10
8027,20160627,201606,070,http://laestrella.com.pa/panama/nacional/republica-taiwan-dono-medicamentos-contra-influenza/23947891,1,TAIWAN,TWN,,,10,1,10
8028,20160627,201606,070,http://laestrella.com.pa/panama/nacional/republica-taiwan-dono-medicamentos-contra-influenza/23947891,1,TAIWAN,TWN,,,10,1,10
8029,20160617,201606,070,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,GOVERNMENT,,GERMAN,DEU,8,1,8
8030,20160617,201606,070,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,GOVERNMENT,,GERMAN,DEU,2,1,2
8031,20160627,201606,070,http://www.panamaamerica.com.pa/nacion/taiwan-dono-al-minsa-3-mil-cajas-de-oseltamivir-para-la-influenza-1031984,1,TAIWAN,TWN,AUTHORITIES,,20,1,10
8032,20160627,201606,070,http://www.panamaamerica.com.pa/nacion/taiwan-dono-al-minsa-3-mil-cajas-de-oseltamivir-para-la-influenza-1031984,1,TAIWAN,TWN,,,8,1,8
8033,20160628,201606,070,http://www.panamaon.com/noticias/salud/10010-el-gobierno-de-taiwan-entrega-donacion-de-medicamento-a-panama-para-combatir-el-virus-de-la-influenza.html,1,TAIWAN,TWN,PANAMANIAN,PAN,20,1,10
8034,20160628,201606,070,http://www.panamaon.com/noticias/salud/10010-el-gobierno-de-taiwan-entrega-donacion-de-medicamento-a-panama-para-combatir-el-virus-de-la-influenza.html,1,TAIWAN,TWN,PANAMANIAN,PAN,10,1,10
8035,20160602,201606,071,http://www.healthcanal.com/immune-system/vaccines-and-immunizations/73285-university-of-maryland-school-of-medicine-study-finds-that-vaccinating-mothers-in-mali-west-africa-against-influenza-can-protect-newborns-too.html,0,SCIENTIST,,SCHOOL,,5,1,5
8036,20160617,201606,071,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,CONGRESS,,GOVERNMENT,,6,1,6
8037,20160617,201606,071,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,CONGRESS,,GOVERNMENT,,2,1,2
8038,20160617,201606,071,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,CONGRESS,,UNITED STATES,USA,2,1,2
8039,20160624,201606,073,http://www.fmbolivia.com.bo/./noticia190354-declaran-alerta-roja-en-santa-cruz-por-incidencia-de-casos-de-influenza.html,1,,,SAINT,,10,1,10
8040,20160617,201606,080,http://correodelsur.com/sociedad/20160617_tras-quinta-muerte-por-influenza-sube-a-167-el-numero-de-casos-en-santa-cruz.html,1,DRUG TRAFFICKER,,POLICE,,10,1,10
8041,20160617,201606,080,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,PRESIDENT,,,,6,1,6
8042,20160617,201606,080,http://www.historynet.com/1918-spanish-influenza-outbreak-the-enemy-within.htm,0,PRESIDENT,,,,4,1,4
8043,20160618,201606,080,http://www.radiopanama.com.pa/noticias/actualidad/confirman-otra-muerte-por-influenza-ah1n1/20160617/nota/3164543.aspx,1,POPULATION,,,,10,1,10
8044,20160630,201606,080,http://www.unitel.tv/la-revista/santa-cruz-las-dosis-contra-la-influenza-ya-estan-en-los-centros-de-salud/,1,MINIST OF HEALTH,,,,10,1,10
8045,20160618,201606,084,http://www.einnews.com/pr_news/331429979/united-states-capacity-production-sales-and-revenue-of-avian-influenza-vaccines-industry-2016,1,BUSINESS,,WEBSITE,,5,1,5
8046,20160630,201606,0841,http://www.abc.com.py/nacionales/muy-pocos-se-vacunan-contra-la-influenza-segun-pai-1494486.html,1,MINIST OF PUBLIC HEALTH,,,,10,1,10
8047,20160628,201606,0841,http://www.adndigital.com.py/salud-libera-mas-vacunas-contra-influenza/,1,MINISTRY,,POPULATION,,10,1,10
8048,20160628,201606,0841,http://www.adndigital.com.py/salud-libera-mas-vacunas-contra-influenza/,1,MINISTRY,,,,10,1,10
8049,20160630,201606,0841,http://www.lanacion.com.py/2016/06/30/influenza-mato-a-159-personas-en-lo-que-va-del-ano-dice-salud/,1,MINISTRY,,,,10,1,10
8050,20160614,201606,090,http://elvocero.com/reportan-18-muertes-por-brote-de-influenza-en-panama/,1,AUTHORITIES,,PANAMA,PAN,10,1,10
8051,20160616,201606,090,http://www.elvenezolano.com.pa/index.php/actualidad/panama/item/17155-miles-de-panamenos-buscan-vacuna-contra-influenza-y-escuelas-suspenden-clases,1,PANAMA,PAN,,,10,1,10
8052,20160618,201606,090,http://www.generaccion.com/noticia/209570/puno-ministro-salud-supervisa-campana-vacunacion-contra-influenza-localidad-mas-alta-mundo,1,MINIST OF HEALTH,,,,20,1,10
8053,20160624,201606,090,http://www.zz7.it/torino-appendino-ricoverata-al-mauriziano-influenza-tosse-neo-sindaco-dovra-riposarsi/,0,TURIN,ITA,,,10,1,10
8054,20160614,201606,090,"https://noticias.terra.com.pe/mundo/latinoamerica/panama-reporta-18-muertes-por-brote-de-influenza,85c799f3763dbd5605cffdcdd2943b6388y9lwpy.html",1,AUTHORITIES,,,,48,6,48
8055,20160614,201606,090,"https://noticias.terra.com.pe/mundo/latinoamerica/panama-reporta-18-muertes-por-brote-de-influenza,85c799f3763dbd5605cffdcdd2943b6388y9lwpy.html",1,AUTHORITIES,,,,12,6,12
8056,20160610,201606,100,http://elperiodicovenezolano.com/panama-decreta-alerta-sanitaria-propagacion-influenza/,1,COUNCIL OF MINISTERS,,,,10,1,10
8057,20160614,201606,100,http://laestrella.com.pa/panama/nacional/viernes-llegaran-300-vacunas-contra-influenza/23945717,1,,,POPULATION,,10,1,10
8058,20160615,201606,100,http://www.diaadia.com.pa/el-pa%C3%ADs/confirman-llegada-de-300-mil-vacunas-contra-la-influenza-294878,1,,,POPULATION,,10,1,10
8059,20160614,201606,100,http://www.el-mexicano.com.mx/informacion/noticias/1/1/internacional/2016/06/13/972858/panama-reporta-18-muertes-por-brote-de-influenza,1,NILE,EGY,,,10,1,10
8060,20160611,201606,100,http://www.elvenezolano.com.pa/index.php/actualidad/panama/item/17101-gobierno-de-panama-decreta-alerta-sanitaria-por-la-propagacion-de-la-influenza,1,GOVERNMENT,,PANAMANIAN,PAN,8,1,8
8061,20160615,201606,100,http://www.sertv.gob.pa/noticias-nacional-fm/item/35689-comision-de-salud-anuncia-llegada-de-300-mil-vacunas-contra-la-influenza,1,,,POPULATION,,10,1,10
8062,20160616,201606,100,http://www.tvn-2.com/nacionales/virus-influenza-AH1N1-Meduca-productos-sanitarios_0_4507799179.html,0,SCHOOL,,MINIST,,10,1,10
